ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000226504	TMEM167AP1	chrY	20907344	20907562	HGNC Symbol	processed_pseudogene
ENSG00000237427	TOMM22P1	chrY	21130870	21131181	HGNC Symbol	processed_pseudogene
ENSG00000232634	NEFLP1	chrY	21221106	21222089	HGNC Symbol	processed_pseudogene
ENSG00000183146	PRORY	chrY	21382954	21386360	HGNC Symbol	lncRNA
ENSG00000223637	RBMY2EP	chrY	21394991	21401585	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000237269	RBMY2TP	chrY	21430697	21437245	HGNC Symbol	unprocessed_pseudogene
ENSG00000169849	TSPY14P	chrY	21468158	21470683	HGNC Symbol	unprocessed_pseudogene
ENSG00000169811	RBMY1HP	chrY	21493519	21501968	HGNC Symbol	unprocessed_pseudogene
ENSG00000242875	RBMY1B	chrY	21511338	21549094	HGNC Symbol	protein_coding
ENSG00000234414	RBMY1A1	chrY	21511372	21549326	HGNC Symbol	protein_coding
ENSG00000184991	TTTY13	chrY	21565092	21605081	HGNC Symbol	lncRNA
ENSG00000271123	ELOCP5	chrY	21631683	21632015	HGNC Symbol	processed_pseudogene
ENSG00000226042	CDY10P	chrY	21637475	21639041	HGNC Symbol	unprocessed_pseudogene
ENSG00000237023	USP9YP3	chrY	21661926	21674008	HGNC Symbol	unprocessed_pseudogene
ENSG00000229416	USP9YP8	chrY	21677246	21681118	HGNC Symbol	unprocessed_pseudogene
ENSG00000230029	CDY11P	chrY	21696570	21698220	HGNC Symbol	unprocessed_pseudogene
ENSG00000277519	OFD1P16Y	chrY	21817579	21818218	HGNC Symbol	unprocessed_pseudogene
ENSG00000244395	RBMY1D	chrY	21880076	21894526	HGNC Symbol	protein_coding
ENSG00000242389	RBMY1E	chrY	21903618	21918067	HGNC Symbol	protein_coding
ENSG00000226092	RBMY2AP	chrY	21927521	21937150	HGNC Symbol	unprocessed_pseudogene
ENSG00000231159	OFD1P8Y	chrY	21972313	22005349	HGNC Symbol	unprocessed_pseudogene
ENSG00000232475	HSFY5P	chrY	22048554	22049347	HGNC Symbol	unprocessed_pseudogene
ENSG00000229553	USP9YP17	chrY	22049755	22058113	HGNC Symbol	unprocessed_pseudogene
ENSG00000228850	CDY12P	chrY	22064698	22065712	HGNC Symbol	unprocessed_pseudogene
ENSG00000232029	ELOCP15	chrY	22068820	22069151	HGNC Symbol	processed_pseudogene
ENSG00000169807	PRY2	chrY	22071756	22096007	HGNC Symbol	protein_coding
ENSG00000131548	TTTY6B	chrY	22144966	22146831	HGNC Symbol	lncRNA
ENSG00000169800	RBMY1F	chrY	22168542	22182982	HGNC Symbol	protein_coding
ENSG00000229159	TSPY23P	chrY	22183850	22186021	HGNC Symbol	unprocessed_pseudogene
ENSG00000225615	RBMY2UP	chrY	22198429	22203712	HGNC Symbol	unprocessed_pseudogene
ENSG00000229234	RBMY1KP	chrY	22209331	22216580	HGNC Symbol	unprocessed_pseudogene
ENSG00000215560	TTTY5	chrY	22296798	22298876	HGNC Symbol	lncRNA
ENSG00000229940	TSPY22P	chrY	22305925	22307951	HGNC Symbol	unprocessed_pseudogene
ENSG00000243040	RBMY2FP	chrY	22308859	22321825	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000259247	TTTY25P	chrY	22330452	22332500	HGNC Symbol	unprocessed_pseudogene
ENSG00000237902	TSPY21P	chrY	22400403	22402568	HGNC Symbol	unprocessed_pseudogene
ENSG00000226941	RBMY1J	chrY	22403461	22417881	HGNC Symbol	protein_coding
ENSG00000131538	TTTY6	chrY	22439593	22441458	HGNC Symbol	lncRNA
ENSG00000169789	PRY	chrY	22490397	22514637	HGNC Symbol	protein_coding
ENSG00000234131	ELOCP8	chrY	22517242	22517573	HGNC Symbol	processed_pseudogene
ENSG00000224873	CDY13P	chrY	22520681	22521695	HGNC Symbol	unprocessed_pseudogene
ENSG00000230814	USP9YP24	chrY	22528281	22536639	HGNC Symbol	unprocessed_pseudogene
ENSG00000228571	HSFY7P	chrY	22537047	22537849	HGNC Symbol	unprocessed_pseudogene
ENSG00000230476	OFD1P9Y	chrY	22580989	22614081	HGNC Symbol	unprocessed_pseudogene
ENSG00000224657	RBMY2BP	chrY	22649245	22658878	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000230727	RBMY2WP	chrY	22762851	22769787	HGNC Symbol	unprocessed_pseudogene
ENSG00000228240	TTTY17A	chrY	22851584	22852715	HGNC Symbol	lncRNA
ENSG00000215537	ZNF736P11Y	chrY	22866544	22867756	HGNC Symbol	processed_pseudogene
ENSG00000226906	TTTY4	chrY	22936455	22973284	HGNC Symbol	lncRNA
ENSG00000183753	BPY2	chrY	22973819	23005465	HGNC Symbol	protein_coding
ENSG00000232764	TRIM60P8Y	chrY	23025594	23026663	HGNC Symbol	processed_pseudogene
ENSG00000233126	ZNF736P3Y	chrY	23049247	23051195	HGNC Symbol	processed_pseudogene
ENSG00000227251	TRIM60P9Y	chrY	23058030	23059186	HGNC Symbol	processed_pseudogene
ENSG00000188120	DAZ1	chrY	23129355	23199094	HGNC Symbol	protein_coding
ENSG00000205944	DAZ2	chrY	23219434	23291356	HGNC Symbol	protein_coding
ENSG00000205936	PPP1R12BP2	chrY	23379484	23392697	HGNC Symbol	unprocessed_pseudogene
ENSG00000225189	REREP1Y	chrY	23462465	23472280	HGNC Symbol	unprocessed_pseudogene
ENSG00000215540	RBMY2CP	chrY	23537308	23546942	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000225466	OFD1P10Y	chrY	23581595	23614640	HGNC Symbol	unprocessed_pseudogene
ENSG00000224169	HSFY6P	chrY	23657839	23659058	HGNC Symbol	unprocessed_pseudogene
ENSG00000223407	USP9YP18	chrY	23659466	23667822	HGNC Symbol	unprocessed_pseudogene
ENSG00000226873	CDY14P	chrY	23674379	23675392	HGNC Symbol	unprocessed_pseudogene
ENSG00000227915	ELOCP16	chrY	23678504	23678835	HGNC Symbol	unprocessed_pseudogene
ENSG00000169763	PRYP3	chrY	23681440	23694579	HGNC Symbol	protein_coding
ENSG00000236620	XKRYP3	chrY	23715922	23726808	HGNC Symbol	unprocessed_pseudogene
ENSG00000224866	USP9YP25	chrY	23734193	23736249	HGNC Symbol	unprocessed_pseudogene
ENSG00000232424	USP9YP29	chrY	23740258	23746693	HGNC Symbol	unprocessed_pseudogene
ENSG00000252681	RNU1-97P	chrY	23740942	23741105	HGNC Symbol	snRNA
ENSG00000232910	RAB9AP1	chrY	23751188	23751760	HGNC Symbol	unprocessed_pseudogene
ENSG00000232845	TRAPPC2P9	chrY	23762838	23765583	HGNC Symbol	unprocessed_pseudogene
ENSG00000237302	OFD1P11Y	chrY	23771232	23798150	HGNC Symbol	unprocessed_pseudogene
ENSG00000231540	ELOCP9	chrY	23808821	23809059	HGNC Symbol	processed_pseudogene
ENSG00000223362	CDY15P	chrY	23855522	23857091	HGNC Symbol	unprocessed_pseudogene
ENSG00000231026	XKRYP4	chrY	23917241	23917723	HGNC Symbol	unprocessed_pseudogene
ENSG00000224571	USP9YP13	chrY	23919905	23921510	HGNC Symbol	unprocessed_pseudogene
ENSG00000226369	USP9YP11	chrY	23934953	23940101	HGNC Symbol	unprocessed_pseudogene
ENSG00000280961	TTTY3B	chrY	23936727	23941622	HGNC Symbol	lncRNA
ENSG00000227871	USP9YP12	chrY	23945927	23952293	HGNC Symbol	unprocessed_pseudogene
ENSG00000251917	RNU1-86P	chrY	23946618	23946771	HGNC Symbol	snRNA
ENSG00000231423	RAB9AP5	chrY	23956569	23960218	HGNC Symbol	unprocessed_pseudogene
ENSG00000228465	TRAPPC2P10	chrY	23967564	23970694	HGNC Symbol	unprocessed_pseudogene
ENSG00000232585	OFD1P12Y	chrY	23972780	23995081	HGNC Symbol	unprocessed_pseudogene
ENSG00000234081	ELOCP10	chrY	24006911	24007237	HGNC Symbol	processed_pseudogene
ENSG00000172352	CDY1B	chrY	24045229	24048019	HGNC Symbol	protein_coding
ENSG00000231375	CDY17P	chrY	24049878	24051487	HGNC Symbol	unprocessed_pseudogene
ENSG00000237467	USP9YP35	chrY	24077799	24079812	HGNC Symbol	unprocessed_pseudogene
ENSG00000229250	USP9YP31	chrY	24081704	24090346	HGNC Symbol	unprocessed_pseudogene
ENSG00000232205	CDY18P	chrY	24104107	24106018	HGNC Symbol	unprocessed_pseudogene
ENSG00000223698	GOLGA6L11P	chrY	24168187	24174494	HGNC Symbol	unprocessed_pseudogene
ENSG00000242854	DNM1P24	chrY	24179316	24183505	HGNC Symbol	unprocessed_pseudogene
ENSG00000244231	CSPG4P2Y	chrY	24183434	24187231	HGNC Symbol	lncRNA
ENSG00000172342	CSPG4P3Y	chrY	24186509	24191870	HGNC Symbol	unprocessed_pseudogene
ENSG00000239533	GOLGA2P2Y	chrY	24209567	24215581	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000274234	RN7SL818P	chrY	24210958	24211216	HGNC Symbol	misc_RNA
ENSG00000225491	UBE2Q2P4Y	chrY	24232826	24238984	HGNC Symbol	unprocessed_pseudogene
ENSG00000224827	LINC00265-2P	chrY	24276245	24277026	HGNC Symbol	processed_pseudogene
ENSG00000233740	CICP2	chrY	24278337	24281140	HGNC Symbol	processed_pseudogene
ENSG00000248792	LINC00266-2P	chrY	24283062	24283230	HGNC Symbol	unprocessed_pseudogene
ENSG00000234399	RBMY2XP	chrY	24396604	24403526	HGNC Symbol	unprocessed_pseudogene
ENSG00000227439	TTTY17B	chrY	24485332	24486463	HGNC Symbol	lncRNA
ENSG00000224210	TRIM60P5Y	chrY	24494709	24495583	HGNC Symbol	processed_pseudogene
ENSG00000232003	ZNF736P12Y	chrY	24500263	24501505	HGNC Symbol	processed_pseudogene
ENSG00000235412	TTTY4B	chrY	24570202	24607025	HGNC Symbol	lncRNA
ENSG00000183795	BPY2B	chrY	24607560	24639207	HGNC Symbol	protein_coding
ENSG00000232976	TRIM60P10Y	chrY	24659337	24660406	HGNC Symbol	processed_pseudogene
ENSG00000226270	ZNF736P2Y	chrY	24683657	24684935	HGNC Symbol	processed_pseudogene
ENSG00000227837	TRIM60P11Y	chrY	24691791	24692932	HGNC Symbol	processed_pseudogene
ENSG00000187191	DAZ3	chrY	24763069	24813492	HGNC Symbol	protein_coding
ENSG00000205916	DAZ4	chrY	24833843	24907040	HGNC Symbol	protein_coding
ENSG00000223978	ZNF736P1Y	chrY	24985201	24986476	HGNC Symbol	processed_pseudogene
ENSG00000230819	ZNF736P5Y	chrY	25018499	25019303	HGNC Symbol	processed_pseudogene
ENSG00000185894	BPY2C	chrY	25030901	25062548	HGNC Symbol	protein_coding
ENSG00000228296	TTTY4C	chrY	25063083	25099892	HGNC Symbol	lncRNA
ENSG00000236379	ZNF736P4Y	chrY	25168599	25169841	HGNC Symbol	processed_pseudogene
ENSG00000223641	TTTY17C	chrY	25182277	25213389	HGNC Symbol	lncRNA
ENSG00000227633	RBMY2YP	chrY	25266584	25273531	HGNC Symbol	unprocessed_pseudogene
ENSG00000228786	LINC00266-4P	chrY	25378300	25394719	HGNC Symbol	lncRNA
ENSG00000233652	CICP1	chrY	25388992	25391811	HGNC Symbol	processed_pseudogene
ENSG00000233944	LINC00265-3P	chrY	25393154	25394056	HGNC Symbol	processed_pseudogene
ENSG00000223636	UBE2Q2P5Y	chrY	25431156	25437315	HGNC Symbol	unprocessed_pseudogene
ENSG00000172297	GOLGA2P3Y	chrY	25454561	25460572	HGNC Symbol	unprocessed_pseudogene
ENSG00000278242	RN7SL725P	chrY	25458926	25459184	HGNC Symbol	misc_RNA
ENSG00000172294	CSPG4P4Y	chrY	25478269	25483630	HGNC Symbol	unprocessed_pseudogene
ENSG00000240450	CSPG4P1Y	chrY	25482908	25486705	HGNC Symbol	lncRNA
ENSG00000239304	DNM1P48	chrY	25486640	25487322	HGNC Symbol	processed_pseudogene
ENSG00000197092	GOLGA6L16P	chrY	25495651	25501958	HGNC Symbol	unprocessed_pseudogene
ENSG00000237823	CDY19P	chrY	25564122	25566033	HGNC Symbol	unprocessed_pseudogene
ENSG00000229709	USP9YP36	chrY	25579790	25588444	HGNC Symbol	unprocessed_pseudogene
ENSG00000232064	USP9YP33	chrY	25590323	25592345	HGNC Symbol	unprocessed_pseudogene
ENSG00000225609	CDY20P	chrY	25618644	25620253	HGNC Symbol	unprocessed_pseudogene
ENSG00000172288	CDY1	chrY	25622162	25624902	HGNC Symbol	protein_coding
ENSG00000270535	ELOCP34	chrY	25662900	25663226	HGNC Symbol	processed_pseudogene
ENSG00000225287	OFD1P13Y	chrY	25675060	25697346	HGNC Symbol	unprocessed_pseudogene
ENSG00000225256	TRAPPC2P5	chrY	25699451	25702562	HGNC Symbol	unprocessed_pseudogene
ENSG00000223856	RAB9AP2	chrY	25709908	25713557	HGNC Symbol	unprocessed_pseudogene
ENSG00000235004	USP9YP30	chrY	25723016	25724186	HGNC Symbol	unprocessed_pseudogene
ENSG00000252426	RNU1-107P	chrY	25723342	25723495	HGNC Symbol	snRNA
ENSG00000231141	TTTY3	chrY	25728490	25733388	HGNC Symbol	lncRNA
ENSG00000232614	USP9YP9	chrY	25730011	25735160	HGNC Symbol	unprocessed_pseudogene
ENSG00000225326	USP9YP19	chrY	25748596	25750206	HGNC Symbol	unprocessed_pseudogene
ENSG00000223406	XKRYP5	chrY	25752388	25752870	HGNC Symbol	unprocessed_pseudogene
ENSG00000229343	CDY22P	chrY	25813013	25814566	HGNC Symbol	unprocessed_pseudogene
ENSG00000232695	ELOCP17	chrY	25860943	25861268	HGNC Symbol	processed_pseudogene
ENSG00000235511	OFD1P18Y	chrY	25871931	25898653	HGNC Symbol	unprocessed_pseudogene
ENSG00000232914	TRAPPC2P4	chrY	25904518	25907250	HGNC Symbol	unprocessed_pseudogene
ENSG00000223655	RAB9AP3	chrY	25918323	25918895	HGNC Symbol	processed_pseudogene
ENSG00000230854	USP9YP20	chrY	25923388	25929826	HGNC Symbol	unprocessed_pseudogene
ENSG00000252625	RNU1-40P	chrY	25928979	25929142	HGNC Symbol	snRNA
ENSG00000227635	USP9YP21	chrY	25933833	25935881	HGNC Symbol	unprocessed_pseudogene
ENSG00000237546	XKRYP6	chrY	25943268	25954152	HGNC Symbol	unprocessed_pseudogene
ENSG00000172283	PRYP4	chrY	25975549	25988069	HGNC Symbol	unprocessed_pseudogene
ENSG00000227867	ELOCP11	chrY	25991241	25991572	HGNC Symbol	processed_pseudogene
ENSG00000231716	CDY23P	chrY	25994684	25995697	HGNC Symbol	unprocessed_pseudogene
ENSG00000234744	USP9YP26	chrY	26002254	26008856	HGNC Symbol	unprocessed_pseudogene
ENSG00000233156	HSFY8P	chrY	26011435	26012237	HGNC Symbol	unprocessed_pseudogene
ENSG00000234888	OFD1P15Y	chrY	26055779	26088493	HGNC Symbol	unprocessed_pseudogene
ENSG00000215507	RBMY2DP	chrY	26123674	26133308	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000235014	REREP2Y	chrY	26198331	26208148	HGNC Symbol	unprocessed_pseudogene
ENSG00000229238	PPP1R12BP1	chrY	26277923	26354418	HGNC Symbol	unprocessed_pseudogene
ENSG00000252948	RNU6-1314P	chrY	26360989	26361092	HGNC Symbol	snRNA
ENSG00000233843	CYCSP48	chrY	26400611	26401230	HGNC Symbol	processed_pseudogene
ENSG00000188399	ANKRD36P1	chrY	26409815	26420535	HGNC Symbol	unprocessed_pseudogene
ENSG00000215506	TPTE2P4	chrY	26508213	26579690	HGNC Symbol	unprocessed_pseudogene
ENSG00000224240	CYCSP49	chrY	26549425	26549743	HGNC Symbol	processed_pseudogene
ENSG00000227629	SLC25A15P1	chrY	26586642	26591601	HGNC Symbol	unprocessed_pseudogene
ENSG00000237917	PARP4P1	chrY	26594851	26634652	HGNC Symbol	unprocessed_pseudogene
ENSG00000231514	CCNQP2	chrY	26626520	26627159	HGNC Symbol	processed_pseudogene
ENSG00000235857	CTBP2P1	chrY	56855244	56855488	HGNC Symbol	processed_pseudogene
ENSG00000279516	FAM230C	chr13	18195297	18232024	HGNC Symbol	lncRNA
ENSG00000280208	GGT4P	chr13	18253526	18270822	HGNC Symbol	unprocessed_pseudogene
ENSG00000279730	KMT5AP1	chr13	18297554	18298733	HGNC Symbol	processed_pseudogene
ENSG00000215604	ZNF962P	chr13	18467172	18485448	HGNC Symbol	unprocessed_pseudogene
ENSG00000270496	BNIP3P7	chr13	18491904	18492419	HGNC Symbol	processed_pseudogene
ENSG00000231238	LINC00349	chr13	18538880	18551214	HGNC Symbol	lncRNA
ENSG00000233905	LONRF2P2	chr13	18609132	18609702	HGNC Symbol	processed_pseudogene
ENSG00000229788	LINC00388	chr13	18610298	18611675	HGNC Symbol	lncRNA
ENSG00000235876	FEM1AP4	chr13	18665235	18667221	HGNC Symbol	processed_pseudogene
ENSG00000231914	LINC00387	chr13	18672827	18676163	HGNC Symbol	lncRNA
ENSG00000226361	TERF1P5	chr13	18680494	18681700	HGNC Symbol	processed_pseudogene
ENSG00000228797	FAM207BP	chr13	18697003	18697507	HGNC Symbol	processed_pseudogene
ENSG00000230931	GXYLT1P1	chr13	18724415	18724904	HGNC Symbol	processed_pseudogene
ENSG00000204718	CNN2P12	chr13	18726706	18727414	HGNC Symbol	processed_pseudogene
ENSG00000227784	ZNF965P	chr13	18734080	18734896	HGNC Symbol	processed_pseudogene
ENSG00000244155	CYP4F34P	chr13	18741730	18742718	HGNC Symbol	unprocessed_pseudogene
ENSG00000227568	SNX18P26	chr13	18807279	18808018	HGNC Symbol	processed_pseudogene
ENSG00000225016	LINC00328-2P	chr13	18809830	18810048	HGNC Symbol	processed_pseudogene
ENSG00000206192	ANKRD20A9P	chr13	18816718	18871967	HGNC Symbol	unprocessed_pseudogene
ENSG00000242756	RHOT1P3	chr13	18837768	18838098	HGNC Symbol	processed_pseudogene
ENSG00000223024	RNU6-55P	chr13	18869185	18869291	HGNC Symbol	snRNA
ENSG00000206787	RNU6-76P	chr13	18880054	18880157	HGNC Symbol	snRNA
ENSG00000235500	SNX19P2	chr13	18892260	18895230	HGNC Symbol	processed_pseudogene
ENSG00000226250	LINC00408	chr13	18905419	18935554	HGNC Symbol	lncRNA
ENSG00000226057	PHF2P2	chr13	18946755	19062718	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000232685	LINC00442	chr13	19008259	19026802	HGNC Symbol	lncRNA
ENSG00000229375	USP24P1	chr13	19015487	19019336	HGNC Symbol	unprocessed_pseudogene
ENSG00000187721	GTF2IP3	chr13	19026001	19032626	HGNC Symbol	unprocessed_pseudogene
ENSG00000252287	RNA5SP24	chr13	19088487	19088581	HGNC Symbol	rRNA_pseudogene
ENSG00000224778	CENPIP1	chr13	19126399	19139611	HGNC Symbol	unprocessed_pseudogene
ENSG00000229147	SMPD4P2	chr13	19152567	19171194	HGNC Symbol	unprocessed_pseudogene
ENSG00000198033	TUBA3C	chr13	19173772	19181824	HGNC Symbol	protein_coding
ENSG00000227879	PSPC1P1	chr13	19201637	19227432	HGNC Symbol	unprocessed_pseudogene
ENSG00000237636	ANKRD26P3	chr13	19262797	19344973	HGNC Symbol	unprocessed_pseudogene
ENSG00000215349	MRPL3P1	chr13	19304593	19305625	HGNC Symbol	processed_pseudogene
ENSG00000236834	LINC00421	chr13	19345049	19346749	HGNC Symbol	lncRNA
ENSG00000224976	PARP4P2	chr13	19349137	19407962	HGNC Symbol	unprocessed_pseudogene
ENSG00000231184	CCNQP3	chr13	19382454	19383072	HGNC Symbol	processed_pseudogene
ENSG00000237164	SLC25A15P2	chr13	19411231	19416188	HGNC Symbol	unprocessed_pseudogene
ENSG00000132958	TPTE2	chr13	19422877	19536762	HGNC Symbol	protein_coding
ENSG00000223625	CYCSP32	chr13	19458398	19458718	HGNC Symbol	processed_pseudogene
ENSG00000232894	MRPS31P2	chr13	19552571	19570288	HGNC Symbol	unprocessed_pseudogene
ENSG00000215572	ESRRAP1	chr13	19560013	19561269	HGNC Symbol	processed_pseudogene
ENSG00000225316	LINC00350	chr13	19561328	19588603	HGNC Symbol	lncRNA
ENSG00000238132	CASC4P1	chr13	19563589	19564900	HGNC Symbol	processed_pseudogene
ENSG00000196199	MPHOSPH8	chr13	19633659	19673441	HGNC Symbol	protein_coding
ENSG00000280071	GATD3B	chr21	5079294	5128413	HGNC Symbol	protein_coding
ENSG00000226352	PSPC1-AS2	chr13	19674624	19675884	HGNC Symbol	lncRNA
ENSG00000121390	PSPC1	chr13	19674752	19783019	HGNC Symbol	protein_coding
ENSG00000275014	RN7SL166P	chr13	19736975	19737254	HGNC Symbol	misc_RNA
ENSG00000233469	ST6GALNAC4P1	chr13	19818121	19818619	HGNC Symbol	processed_pseudogene
ENSG00000132950	ZMYM5	chr13	19823482	19863649	HGNC Symbol	protein_coding
ENSG00000121741	ZMYM2	chr13	19958670	20091829	HGNC Symbol	protein_coding
ENSG00000279094	LINC01670	chr21	5499151	5502542	HGNC Symbol	lncRNA
ENSG00000280191	LINC01669	chr21	6060340	6076305	HGNC Symbol	lncRNA
ENSG00000275993	SIK1B	chr21	6111131	6123778	HGNC Symbol	protein_coding
ENSG00000237672	KRR1P1	chr13	20070250	20072136	HGNC Symbol	processed_pseudogene
ENSG00000236076	LINC01072	chr13	20102701	20103230	HGNC Symbol	lncRNA
ENSG00000121743	GJA3	chr13	20138255	20161052	HGNC Symbol	protein_coding
ENSG00000274276	CBSL	chr21	6444869	6468040	HGNC Symbol	protein_coding
ENSG00000226633	PPIAP28	chr13	20178978	20179462	HGNC Symbol	processed_pseudogene
ENSG00000260131	LINC00556	chr13	20181531	20181942	HGNC Symbol	lncRNA
ENSG00000165474	GJB2	chr13	20187463	20192938	HGNC Symbol	protein_coding
ENSG00000121742	GJB6	chr13	20221962	20232365	HGNC Symbol	protein_coding
ENSG00000165475	CRYL1	chr13	20403666	20525873	HGNC Symbol	protein_coding
ENSG00000263978	MIR4499	chr13	20433778	20433846	HGNC Symbol	miRNA
ENSG00000032742	IFT88	chr13	20567138	20691444	HGNC Symbol	protein_coding
ENSG00000275895	U2AF1L5	chr21	6484623	6499261	HGNC Symbol	protein_coding
ENSG00000238286	SLC35E1P1	chr13	20607268	20608131	HGNC Symbol	processed_pseudogene
ENSG00000222726	RNU2-7P	chr13	20612161	20612338	HGNC Symbol	snRNA
ENSG00000172458	IL17D	chr13	20702127	20723098	HGNC Symbol	protein_coding
ENSG00000150456	EEF1AKMT1	chr13	20728731	20773961	HGNC Symbol	protein_coding
ENSG00000233524	RANP8	chr13	20747035	20748057	HGNC Symbol	processed_pseudogene
ENSG00000132953	XPO4	chr13	20777329	20903048	HGNC Symbol	protein_coding
ENSG00000276076	CRYAA2	chr21	6560714	6564489	HGNC Symbol	protein_coding
ENSG00000236704	CNOT4P1	chr13	20921664	20923233	HGNC Symbol	processed_pseudogene
ENSG00000233780	HNRNPA1P30	chr13	20938564	20949599	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000234363	PPIAP27	chr13	20956179	20956443	HGNC Symbol	processed_pseudogene
ENSG00000213621	RPSAP54	chr13	20961310	20962195	HGNC Symbol	processed_pseudogene
ENSG00000150457	LATS2	chr13	20973036	21061586	HGNC Symbol	protein_coding
ENSG00000233851	LATS2-AS1	chr13	21005157	21018122	HGNC Symbol	lncRNA
ENSG00000201821	RNU4-9P	chr13	21038529	21038667	HGNC Symbol	snRNA
ENSG00000180172	RPS12P23	chr13	21094315	21094714	HGNC Symbol	processed_pseudogene
ENSG00000225585	IPPKP1	chr13	21103003	21104371	HGNC Symbol	processed_pseudogene
ENSG00000284550	MIR8069-1	chr21	6859171	6859256	HGNC Symbol	miRNA
ENSG00000150459	SAP18	chr13	21140514	21149084	HGNC Symbol	protein_coding
ENSG00000280330	CTBP2P10	chr21	7129103	7130287	HGNC Symbol	processed_pseudogene
ENSG00000165480	SKA3	chr13	21153595	21176552	HGNC Symbol	protein_coding
ENSG00000279177	CTBP2P9	chr21	7626344	7627528	HGNC Symbol	processed_pseudogene
ENSG00000173141	MRPL57	chr13	21176658	21179084	HGNC Symbol	protein_coding
ENSG00000233405	LINC01046	chr13	21224521	21235204	HGNC Symbol	lncRNA
ENSG00000235438	ESRRAP2	chr13	21260015	21295003	HGNC Symbol	transcribed_processed_pseudogene
ENSG00000273590	SMIM11B	chr21	7744962	7777853	HGNC Symbol	protein_coding
ENSG00000233325	MIPEPP3	chr13	21298139	21306373	HGNC Symbol	transcribed_unprocessed_pseudogene
ENSG00000224429	LINC00539	chr13	21302862	21348721	HGNC Symbol	lncRNA
ENSG00000215571	GRK6P1	chr13	21319156	21320866	HGNC Symbol	processed_pseudogene
ENSG00000277277	FAM243B	chr21	7768884	7770591	HGNC Symbol	protein_coding
ENSG00000278961	SMIM34B	chr21	7784482	7793954	HGNC Symbol	protein_coding
ENSG00000180776	ZDHHC20	chr13	21372571	21459370	HGNC Symbol	protein_coding
ENSG00000276289	KCNE1B	chr21	7816675	7829926	HGNC Symbol	protein_coding
ENSG00000235076	GAPDHP52	chr13	21358373	21359314	HGNC Symbol	processed_pseudogene
ENSG00000222747	RNA5SP25	chr13	21369790	21369899	HGNC Symbol	rRNA_pseudogene
ENSG00000236953	ZDHHC20-IT1	chr13	21376977	21377874	HGNC Symbol	lncRNA
ENSG00000226908	H2BP6	chr13	21483834	21484174	HGNC Symbol	processed_pseudogene
ENSG00000165487	MICU2	chr13	21492691	21604181	HGNC Symbol	protein_coding
ENSG00000275950	MIR6724-1	chr21	8205315	8205406	HGNC Symbol	miRNA
ENSG00000275708	MIR3648-1	chr21	8208473	8208652	HGNC Symbol	miRNA
ENSG00000278233	RNA5-8SN2	chr21	8212572	8212724	HGNC Symbol	rRNA
ENSG00000274060	MIR6724-2	chr21	8249505	8249596	HGNC Symbol	miRNA
ENSG00000230022	FNTAP2	chr13	21530690	21531323	HGNC Symbol	processed_pseudogene
ENSG00000207518	RNU6-59P	chr13	21551304	21551410	HGNC Symbol	snRNA
ENSG00000226525	RPS7P10	chr13	21628413	21629015	HGNC Symbol	processed_pseudogene
