ENSG	Gene	Chr	Start	End	Source	Type
ENSG00000225650	EIF2S2P5	chr1	115010937	115011904	HGNC Symbol	pseudogene
ENSG00000117242	PINK1-AS	chr1	20969150	20978686	HGNC Symbol	antisense
ENSG00000236480	PKMP1	chr1	115078616	115080461	HGNC Symbol	pseudogene
ENSG00000232809	VDAC1P10	chr1	215549827	215550717	HGNC Symbol	pseudogene
ENSG00000239319	RN7SL854P	chr1	66226743	66227035	HGNC Symbol	misc_RNA
ENSG00000188770	OPTC	chr1	203463271	203477992	HGNC Symbol	protein_coding
ENSG00000251914	RNU7-200P	chr1	21167734	21167795	HGNC Symbol	snRNA
ENSG00000242769	RN7SL432P	chr1	115240250	115240545	HGNC Symbol	misc_RNA
ENSG00000221808	MIR1256	chr1	21314807	21314925	HGNC Symbol	miRNA
ENSG00000223152	RNU4-88P	chr1	66560144	66560229	HGNC Symbol	snRNA
ENSG00000264720	MIR3117	chr1	67094123	67094200	HGNC Symbol	miRNA
ENSG00000233072	RPS15AP6	chr1	21330043	21330427	HGNC Symbol	pseudogene
ENSG00000227970	NR1H5P	chr1	115379848	115394074	HGNC Symbol	pseudogene
ENSG00000215834	FMO9P	chr1	166572912	166600637	HGNC Symbol	pseudogene
ENSG00000253074	RNU6-586P	chr1	67661823	67661926	HGNC Symbol	snRNA
ENSG00000252116	RNU4ATAC4P	chr1	67733284	67733409	HGNC Symbol	snRNA
ENSG00000235112	HSPE1P27	chr1	21487968	21488574	HGNC Symbol	pseudogene
ENSG00000223263	RNU6-387P	chr1	67882897	67883001	HGNC Symbol	snRNA
ENSG00000159164	SV2A	chr1	149874870	149889434	HGNC Symbol	protein_coding
ENSG00000226013	MRPS18BP1	chr1	216374977	216375168	HGNC Symbol	pseudogene
ENSG00000207504	RNU6-1031P	chr1	68006810	68006916	HGNC Symbol	snRNA
ENSG00000234070	SPATA17-AS1	chr1	217954540	217958462	HGNC Symbol	antisense
ENSG00000242482	RN7SL392P	chr1	68122516	68122812	HGNC Symbol	misc_RNA
ENSG00000234984	FMO10P	chr1	166635122	166651433	HGNC Symbol	pseudogene
ENSG00000228247	UBBP2	chr1	218023745	218023975	HGNC Symbol	pseudogene
ENSG00000232048	HNRNPCP9	chr1	68125838	68126696	HGNC Symbol	pseudogene
ENSG00000238778	RNU7-80P	chr1	68238276	68238336	HGNC Symbol	snRNA
ENSG00000236216	PPP1R11P1	chr1	21724480	21724855	HGNC Symbol	pseudogene
ENSG00000231814	LINC00210	chr1	218066242	218094146	HGNC Symbol	lincRNA
ENSG00000232284	GNG12-AS1	chr1	68297986	68668670	HGNC Symbol	antisense
ENSG00000188800	TMCO2	chr1	40711619	40717363	HGNC Symbol	protein_coding
ENSG00000201493	RNU1-141P	chr1	218303137	218303294	HGNC Symbol	snRNA
ENSG00000228431	ARL5AP3	chr1	68515043	68515428	HGNC Symbol	pseudogene
ENSG00000227001	NBPF2P	chr1	21751118	21754460	HGNC Symbol	pseudogene
ENSG00000234383	CTBP2P8	chr1	68627444	68628773	HGNC Symbol	pseudogene
ENSG00000187952	HS6ST1P1	chr1	21754796	21756030	HGNC Symbol	pseudogene
ENSG00000229101	TCEB1P20	chr1	116099447	116100096	HGNC Symbol	pseudogene
ENSG00000243710	WDR65	chr1	43637820	43720029	HGNC Symbol	protein_coding
ENSG00000221203	MIR1262	chr1	68649201	68649293	HGNC Symbol	miRNA
ENSG00000232185	CNOT7P2	chr1	116107222	116108053	HGNC Symbol	pseudogene
ENSG00000229133	RPS7P4	chr1	68708157	68708738	HGNC Symbol	pseudogene
ENSG00000186543	CROCCP5	chr1	21760811	21764051	HGNC Symbol	pseudogene
ENSG00000232341	RPL4P2	chr1	166716616	166717897	HGNC Symbol	pseudogene
ENSG00000225242	COX6B1P7	chr1	68748071	68748305	HGNC Symbol	pseudogene
ENSG00000239984	RN7SL420P	chr1	116149092	116149390	HGNC Symbol	misc_RNA
ENSG00000176378	PFN1P10	chr1	21786249	21786575	HGNC Symbol	pseudogene
ENSG00000225920	RIMKLBP2	chr1	219373256	219373909	HGNC Symbol	pseudogene
ENSG00000214204	HNRNPA1P43	chr1	116399531	116400440	HGNC Symbol	pseudogene
ENSG00000232148	FMO11P	chr1	166732571	166762004	HGNC Symbol	pseudogene
ENSG00000237622	TCEB1P18	chr1	68841010	68841346	HGNC Symbol	pseudogene
ENSG00000215817	ZC3H11B	chr1	219782859	219786462	HGNC Symbol	pseudogene
ENSG00000252086	RNA5SP76	chr1	219935131	219935217	HGNC Symbol	rRNA
ENSG00000084073	ZMPSTE24	chr1	40723779	40759856	HGNC Symbol	protein_coding
ENSG00000207590	MIR215	chr1	220291195	220291304	HGNC Symbol	miRNA
ENSG00000264385	RN7SL421P	chr1	22305444	22305729	HGNC Symbol	misc_RNA
ENSG00000203865	ATP1A1OS	chr1	116934869	116961244	HGNC Symbol	processed_transcript
ENSG00000263991	RN7SL386P	chr1	22313974	22314268	HGNC Symbol	misc_RNA
ENSG00000207624	MIR194-1	chr1	220291499	220291583	HGNC Symbol	miRNA
ENSG00000201919	RNU6-1022P	chr1	22314309	22314412	HGNC Symbol	snRNA
ENSG00000225167	TXNP2	chr1	68980058	68980352	HGNC Symbol	pseudogene
ENSG00000232223	CNN2P10	chr1	166765503	166766420	HGNC Symbol	pseudogene
ENSG00000263582	RN7SL768P	chr1	22330078	22330361	HGNC Symbol	misc_RNA
ENSG00000263929	RN7SL186P	chr1	22337143	22337437	HGNC Symbol	misc_RNA
ENSG00000232134	RPS15AP12	chr1	220317306	220317693	HGNC Symbol	pseudogene
ENSG00000201273	RNU6-776P	chr1	22337478	22337581	HGNC Symbol	snRNA
ENSG00000225171	DUTP6	chr1	166837985	166838446	HGNC Symbol	pseudogene
ENSG00000222370	SNORA36B	chr1	220373888	220374018	HGNC Symbol	snoRNA
ENSG00000218510	LINC00339	chr1	22351681	22357716	HGNC Symbol	lincRNA
ENSG00000212385	RNU6-817P	chr1	116956388	116956491	HGNC Symbol	snRNA
ENSG00000200036	RNA5SP65	chr1	166975196	166975314	HGNC Symbol	rRNA
ENSG00000218283	MORF4L1P1	chr1	220426912	220427878	HGNC Symbol	pseudogene
ENSG00000058668	ATP2B4	chr1	203595689	203713209	HGNC Symbol	protein_coding
ENSG00000213033	AURKAPS1	chr1	220440048	220441259	HGNC Symbol	pseudogene
ENSG00000240692	RN7SL538P	chr1	70345275	70345577	HGNC Symbol	misc_RNA
ENSG00000230318	XRCC6P3	chr1	220487287	220488907	HGNC Symbol	pseudogene
ENSG00000229359	PIN1P1	chr1	70385005	70386000	HGNC Symbol	pseudogene
ENSG00000230068	CDC42-IT1	chr1	22385690	22390692	HGNC Symbol	sense_intronic
ENSG00000266564	MIR4418	chr1	22592732	22592793	HGNC Symbol	miRNA
ENSG00000244389	RN7SL242P	chr1	70645829	70646123	HGNC Symbol	misc_RNA
ENSG00000237200	ZBTB40-IT1	chr1	22843967	22846201	HGNC Symbol	sense_intronic
ENSG00000265422	MIR4684	chr1	23046010	23046091	HGNC Symbol	miRNA
ENSG00000177173	NAP1L4P1	chr1	117075558	117076714	HGNC Symbol	pseudogene
ENSG00000264014	MIR4253	chr1	23189652	23189719	HGNC Symbol	miRNA
ENSG00000226226	SLMO2P1	chr1	220641296	220642150	HGNC Symbol	pseudogene
ENSG00000237033	CASP3P1	chr1	71126340	71126948	HGNC Symbol	pseudogene
ENSG00000263793	MIR3115	chr1	23370798	23370865	HGNC Symbol	miRNA
ENSG00000264419	MIR548AC	chr1	117102646	117102733	HGNC Symbol	miRNA
ENSG00000227776	AKR1D1P1	chr1	167488773	167489823	HGNC Symbol	pseudogene
ENSG00000266802	MIR4419A	chr1	23384351	23384427	HGNC Symbol	miRNA
ENSG00000211543	MIR320B1	chr1	117214371	117214449	HGNC Symbol	miRNA
ENSG00000231072	GAPDHP64	chr1	117256455	117257457	HGNC Symbol	pseudogene
ENSG00000243872	RN7SL464P	chr1	220745085	220745377	HGNC Symbol	misc_RNA
ENSG00000206935	RNU6-514P	chr1	23489197	23489303	HGNC Symbol	snRNA
ENSG00000252578	RNU6-135P	chr1	23490446	23490546	HGNC Symbol	snRNA
ENSG00000233012	HDAC1P2	chr1	220799082	220801398	HGNC Symbol	pseudogene
ENSG00000223489	NEFHP1	chr1	117282603	117285231	HGNC Symbol	pseudogene
ENSG00000235079	ZRANB2-AS1	chr1	71514538	71532867	HGNC Symbol	antisense
ENSG00000207721	MIR186	chr1	71533314	71533399	HGNC Symbol	miRNA
ENSG00000225079	FTH1P22	chr1	117317726	117318245	HGNC Symbol	pseudogene
ENSG00000221545	MIR1255B2	chr1	167967898	167967964	HGNC Symbol	miRNA
ENSG00000224837	GCSHP5	chr1	168025139	168025660	HGNC Symbol	pseudogene
ENSG00000229956	ZRANB2-AS2	chr1	71547007	71955652	HGNC Symbol	processed_transcript
ENSG00000237049	RPL34P1	chr1	168179854	168180207	HGNC Symbol	pseudogene
ENSG00000252510	RNA5SP55	chr1	117504969	117505093	HGNC Symbol	rRNA
ENSG00000221571	RNU6ATAC35P	chr1	220998962	220999389	HGNC Symbol	lincRNA
ENSG00000244609	RN7SL532P	chr1	24063100	24063380	HGNC Symbol	misc_RNA
ENSG00000215930	MIR942	chr1	117637265	117637350	HGNC Symbol	miRNA
ENSG00000214262	ANKRD36BP1	chr1	168214803	168216581	HGNC Symbol	pseudogene
ENSG00000228453	RPS15AP9	chr1	117680851	117681231	HGNC Symbol	pseudogene
ENSG00000206880	RNU6-1310P	chr1	168232613	168232719	HGNC Symbol	snRNA
ENSG00000264347	RN7SL24P	chr1	24208284	24208575	HGNC Symbol	misc_RNA
ENSG00000257551	HLA-AS1	chr1	221006105	221053482	HGNC Symbol	antisense
ENSG00000207974	MIR557	chr1	168344762	168344859	HGNC Symbol	miRNA
ENSG00000226755	VPS25P1	chr1	118092037	118092544	HGNC Symbol	pseudogene
ENSG00000264926	MIR378F	chr1	24255560	24255637	HGNC Symbol	miRNA
ENSG00000215833	QRSL1P1	chr1	168418910	168420449	HGNC Symbol	pseudogene
ENSG00000228853	NEGR1-IT1	chr1	72259915	72302695	HGNC Symbol	sense_intronic
ENSG00000200033	RNU6-403P	chr1	222010676	222010779	HGNC Symbol	snRNA
ENSG00000233994	GDI2P2	chr1	72740235	72740842	HGNC Symbol	pseudogene
ENSG00000227207	RPL31P12	chr1	72767155	72767512	HGNC Symbol	pseudogene
ENSG00000212366	RNU6-1246P	chr1	73183346	73183452	HGNC Symbol	snRNA
ENSG00000266551	RN7SL857P	chr1	24855945	24856204	HGNC Symbol	misc_RNA
ENSG00000225826	LINC00626	chr1	168756177	168762124	HGNC Symbol	lincRNA
ENSG00000222209	RNA5SP56	chr1	118806995	118807112	HGNC Symbol	rRNA
ENSG00000226126	PSMC1P12	chr1	119156956	119158269	HGNC Symbol	pseudogene
ENSG00000229636	KRT8P21	chr1	73570475	73571965	HGNC Symbol	pseudogene
ENSG00000229612	SUMO1P2	chr1	168867374	168867677	HGNC Symbol	pseudogene
ENSG00000227613	QRSL1P2	chr1	222435175	222436138	HGNC Symbol	pseudogene
ENSG00000238482	RNU6-1208P	chr1	25104364	25104470	HGNC Symbol	snRNA
ENSG00000203601	LINC00970	chr1	168873143	169056243	HGNC Symbol	antisense
ENSG00000251825	RN7SKP19	chr1	73657287	73657538	HGNC Symbol	misc_RNA
ENSG00000213063	RPL29P7	chr1	168907705	168908161	HGNC Symbol	pseudogene
ENSG00000264371	MIR4425	chr1	25349994	25350077	HGNC Symbol	miRNA
ENSG00000234419	CICP13	chr1	222641436	222644224	HGNC Symbol	pseudogene
ENSG00000224238	WARS2-IT1	chr1	119590028	119607408	HGNC Symbol	antisense
ENSG00000222399	RNU6-791P	chr1	222676974	222677077	HGNC Symbol	snRNA
ENSG00000252987	RNA5SP66	chr1	169036502	169036602	HGNC Symbol	rRNA
ENSG00000223575	RBMX2P3	chr1	119627621	119628577	HGNC Symbol	pseudogene
ENSG00000236804	RPS3AP12	chr1	119669162	119669914	HGNC Symbol	pseudogene
ENSG00000200601	RNA5SP50	chr1	74215200	74215306	HGNC Symbol	rRNA
ENSG00000224183	SDHDP6	chr1	25620655	25621134	HGNC Symbol	pseudogene
ENSG00000252005	RNU4ATAC8P	chr1	74349396	74349505	HGNC Symbol	snRNA
ENSG00000252515	RNU6-1171P	chr1	25667462	25667525	HGNC Symbol	snRNA
ENSG00000239494	RN7SL333P	chr1	169828897	169829193	HGNC Symbol	misc_RNA
ENSG00000263877	RN7SL276P	chr1	222881579	222881873	HGNC Symbol	misc_RNA
ENSG00000243051	RN7SL269P	chr1	169927085	169927387	HGNC Symbol	misc_RNA
ENSG00000235378	MRPS10P1	chr1	169959208	169959337	HGNC Symbol	pseudogene
ENSG00000227056	RPL6P2	chr1	119761937	119762719	HGNC Symbol	pseudogene
ENSG00000224896	SIGLEC30P	chr1	170084777	170085717	HGNC Symbol	pseudogene
ENSG00000206999	RNU6-622P	chr1	75648730	75648832	HGNC Symbol	snRNA
ENSG00000263390	MIR3119-1	chr1	170120519	170120603	HGNC Symbol	miRNA
ENSG00000252338	RNU6-503P	chr1	76003700	76003804	HGNC Symbol	snRNA
ENSG00000238051	ISCUP1	chr1	170180151	170180598	HGNC Symbol	pseudogene
ENSG00000194297	RNU1-75P	chr1	119874020	119874148	HGNC Symbol	snRNA
ENSG00000229786	SNRPFP2	chr1	26213851	26214101	HGNC Symbol	pseudogene
ENSG00000230921	HAO2-IT1	chr1	119911569	119912954	HGNC Symbol	sense_intronic
ENSG00000264021	MIR3917	chr1	26232853	26232945	HGNC Symbol	miRNA
ENSG00000224286	LINC01142	chr1	170240744	170253349	HGNC Symbol	lincRNA
ENSG00000207237	RNU6-110P	chr1	26290688	26290791	HGNC Symbol	snRNA
ENSG00000203858	HSD3BP2	chr1	119981624	119988709	HGNC Symbol	pseudogene
ENSG00000206620	SNORD45C	chr1	76252757	76252835	HGNC Symbol	snoRNA
ENSG00000226967	HAUS4P1	chr1	170338364	170339508	HGNC Symbol	pseudogene
ENSG00000207241	SNORD45A	chr1	76253574	76253657	HGNC Symbol	snoRNA
ENSG00000201487	SNORD45B	chr1	76255162	76255233	HGNC Symbol	snoRNA
ENSG00000234523	NDUFB1P2	chr1	223119067	223119242	HGNC Symbol	pseudogene
ENSG00000143368	SF3B4	chr1	149895209	149900236	HGNC Symbol	protein_coding
ENSG00000235595	GAPDHP23	chr1	120004652	120005644	HGNC Symbol	pseudogene
ENSG00000251789	RNU4-57P	chr1	223547164	223547266	HGNC Symbol	snRNA
ENSG00000187481	HSD3BP1	chr1	120009844	120016426	HGNC Symbol	pseudogene
ENSG00000227002	SNRPEP10	chr1	223831812	223832085	HGNC Symbol	pseudogene
ENSG00000226415	TPI1P1	chr1	77165474	77166223	HGNC Symbol	pseudogene
ENSG00000049089	COL9A2	chr1	40766159	40783488	HGNC Symbol	protein_coding
ENSG00000212398	RNU6-1248P	chr1	223877753	223877816	HGNC Symbol	snRNA
ENSG00000199921	RNU6-161P	chr1	77218820	77218925	HGNC Symbol	snRNA
ENSG00000227621	PHBP11	chr1	224044281	224045089	HGNC Symbol	pseudogene
ENSG00000188460	ACTBP11	chr1	224051428	224052553	HGNC Symbol	pseudogene
ENSG00000221390	MIR1295A	chr1	171070869	171070947	HGNC Symbol	miRNA
ENSG00000229570	GAPDHP58	chr1	120038459	120039464	HGNC Symbol	pseudogene
ENSG00000233771	CICP5	chr1	224135307	224138118	HGNC Symbol	pseudogene
ENSG00000212157	RNU6-1319P	chr1	224163848	224163951	HGNC Symbol	snRNA
ENSG00000226443	GAPDHP32	chr1	120076372	120077369	HGNC Symbol	pseudogene
ENSG00000265143	RN7SL490P	chr1	26674956	26675210	HGNC Symbol	misc_RNA
ENSG00000230547	HMGB1P11	chr1	171240093	171240729	HGNC Symbol	pseudogene
ENSG00000251767	RNU7-8P	chr1	77886010	77886071	HGNC Symbol	snRNA
ENSG00000224129	DPPA2P2	chr1	26845845	26846741	HGNC Symbol	pseudogene
ENSG00000268062	TOP1P1	chr1	171314244	171314446	HGNC Symbol	pseudogene
ENSG00000251785	RNA5SP20	chr1	78080554	78080637	HGNC Symbol	rRNA
ENSG00000249798	HSD3BP3	chr1	120081132	120088536	HGNC Symbol	pseudogene
ENSG00000243437	RN7SL370P	chr1	78111009	78111301	HGNC Symbol	misc_RNA
ENSG00000238705	MIR1976	chr1	26881033	26881084	HGNC Symbol	miRNA
ENSG00000243905	RN7SL679P	chr1	26919737	26920037	HGNC Symbol	misc_RNA
ENSG00000239428	GM2AP2	chr1	171361368	171361929	HGNC Symbol	pseudogene
ENSG00000202082	RNU6-290P	chr1	171387783	171387889	HGNC Symbol	snRNA
ENSG00000234333	CYCSP53	chr1	171413838	171414102	HGNC Symbol	pseudogene
ENSG00000239873	GAPDHP27	chr1	120101378	120102397	HGNC Symbol	pseudogene
ENSG00000222849	RNA5SP21	chr1	78245589	78245684	HGNC Symbol	rRNA
ENSG00000203855	HSD3BP4	chr1	120106689	120114734	HGNC Symbol	pseudogene
ENSG00000239373	RN7SL425P	chr1	171461550	171461858	HGNC Symbol	misc_RNA
ENSG00000266138	RN7SL501P	chr1	27090115	27090393	HGNC Symbol	misc_RNA
ENSG00000201126	RNU6-773P	chr1	171488955	171489052	HGNC Symbol	snRNA
ENSG00000241188	RN7SL165P	chr1	27141313	27141601	HGNC Symbol	misc_RNA
ENSG00000252484	RN7SKP49	chr1	224294984	224295243	HGNC Symbol	misc_RNA
ENSG00000233328	PFN1P1	chr1	171639657	171640079	HGNC Symbol	pseudogene
ENSG00000235613	NSRP1P1	chr1	78312795	78314487	HGNC Symbol	pseudogene
ENSG00000122188	LAX1	chr1	203734304	203745361	HGNC Symbol	protein_coding
ENSG00000232015	HSPE1P25	chr1	78319040	78319578	HGNC Symbol	pseudogene
ENSG00000230364	RPL4P3	chr1	171652268	171653578	HGNC Symbol	pseudogene
ENSG00000240244	GAPDHP33	chr1	120138790	120139802	HGNC Symbol	pseudogene
ENSG00000235927	NEXN-AS1	chr1	78347033	78355224	HGNC Symbol	antisense
ENSG00000221406	MIR320B2	chr1	224444706	224444843	HGNC Symbol	miRNA
ENSG00000225294	OSTCP2	chr1	27312388	27312831	HGNC Symbol	pseudogene
ENSG00000260941	LINC00622	chr1	120140325	120141894	HGNC Symbol	sense_overlapping
ENSG00000198857	HSD3BP5	chr1	120143963	120151873	HGNC Symbol	pseudogene
ENSG00000206887	RNU6-1008P	chr1	224493082	224493185	HGNC Symbol	snRNA
ENSG00000266618	MIR4742	chr1	224585929	224586013	HGNC Symbol	miRNA
ENSG00000214973	CHCHD3P3	chr1	27527325	27527964	HGNC Symbol	pseudogene
ENSG00000229991	AKR1B1P1	chr1	224762136	224763091	HGNC Symbol	pseudogene
ENSG00000225159	NPM1P39	chr1	27533421	27534287	HGNC Symbol	pseudogene
ENSG00000251958	RNU6-1102P	chr1	78554672	78554767	HGNC Symbol	snRNA
ENSG00000225990	SNRPEP7	chr1	27537756	27537975	HGNC Symbol	pseudogene
ENSG00000202263	RNA5SP22	chr1	78560491	78560599	HGNC Symbol	rRNA
ENSG00000233333	RNFT1P2	chr1	78636165	78636921	HGNC Symbol	pseudogene
ENSG00000215864	NBPF7	chr1	120377388	120387779	HGNC Symbol	pseudogene
ENSG00000233540	DNM3-IT1	chr1	171833327	171833827	HGNC Symbol	sense_intronic
ENSG00000179178	TMEM125	chr1	43735665	43739673	HGNC Symbol	protein_coding
ENSG00000207949	MIR214	chr1	172107938	172108047	HGNC Symbol	miRNA
ENSG00000206888	RNU6-48P	chr1	27651710	27651816	HGNC Symbol	snRNA
ENSG00000230630	DNM3OS	chr1	172109461	172113934	HGNC Symbol	antisense
ENSG00000227205	PFN1P9	chr1	120395939	120396371	HGNC Symbol	pseudogene
ENSG00000212308	RNA5SP23	chr1	78840849	78840953	HGNC Symbol	rRNA
ENSG00000208024	MIR199A2	chr1	172113675	172113784	HGNC Symbol	miRNA
ENSG00000226446	NOTCH2P1	chr1	120428927	120429550	HGNC Symbol	pseudogene
ENSG00000206684	RNU6-157P	chr1	172335680	172335786	HGNC Symbol	snRNA
ENSG00000251943	RNU6-693P	chr1	172582568	172582674	HGNC Symbol	snRNA
ENSG00000223306	RNU6-1304P	chr1	225928977	225929084	HGNC Symbol	snRNA
ENSG00000229785	SLC25A38P1	chr1	172717700	172718642	HGNC Symbol	pseudogene
ENSG00000230787	PSAT1P3	chr1	79520630	79521740	HGNC Symbol	pseudogene
ENSG00000227177	AIMP1P2	chr1	172855087	172855398	HGNC Symbol	pseudogene
ENSG00000232676	ADH5P2	chr1	79986765	79987888	HGNC Symbol	pseudogene
ENSG00000213032	NDUFA3P3	chr1	226151879	226152128	HGNC Symbol	pseudogene
ENSG00000207149	RNU6-465P	chr1	120669562	120669662	HGNC Symbol	snRNA
ENSG00000206767	RNU6-949P	chr1	28002114	28002220	HGNC Symbol	snRNA
ENSG00000230849	GOT2P2	chr1	173110239	173111489	HGNC Symbol	pseudogene
ENSG00000226662	CHMP1AP1	chr1	28013321	28013982	HGNC Symbol	pseudogene
ENSG00000236407	HMGB1P18	chr1	80749037	80749655	HGNC Symbol	pseudogene
ENSG00000207095	RNU6-424P	chr1	28020242	28020346	HGNC Symbol	snRNA
ENSG00000117419	ERI3	chr1	44686742	44820932	HGNC Symbol	protein_coding
ENSG00000230833	RPEP3	chr1	28066465	28067140	HGNC Symbol	pseudogene
ENSG00000213559	HNRNPA1P64	chr1	80916768	80917689	HGNC Symbol	pseudogene
ENSG00000213244	HIST2H3DP1	chr1	120904675	120905090	HGNC Symbol	pseudogene
ENSG00000223062	RNU6-1245P	chr1	28151049	28151154	HGNC Symbol	snRNA
ENSG00000252947	SCARNA1	chr1	28160912	28161077	HGNC Symbol	snoRNA
ENSG00000058673	ZC3H11A	chr1	203764782	203823252	HGNC Symbol	protein_coding
ENSG00000223345	HIST2H2BA	chr1	120906028	120915073	HGNC Symbol	pseudogene
ENSG00000236994	YBX1P9	chr1	226505716	226506394	HGNC Symbol	pseudogene
ENSG00000253313	C1orf210	chr1	43747554	43751288	HGNC Symbol	protein_coding
ENSG00000240750	RN7SL559P	chr1	28358397	28358691	HGNC Symbol	misc_RNA
ENSG00000228589	SPCS2P4	chr1	28421582	28422933	HGNC Symbol	pseudogene
ENSG00000223282	RN7SKP165	chr1	226633638	226633993	HGNC Symbol	misc_RNA
ENSG00000177770	CDKN2AIPNLP1	chr1	226680889	226681190	HGNC Symbol	pseudogene
ENSG00000200674	RN7SKP160	chr1	173760686	173761025	HGNC Symbol	misc_RNA
ENSG00000171943	SRGAP2C	chr1	121107124	121129949	HGNC Symbol	pseudogene
ENSG00000228382	ITPKB-IT1	chr1	226844341	226862768	HGNC Symbol	sense_intronic
ENSG00000270084	GAS5-AS1	chr1	173832386	173833079	HGNC Symbol	antisense
ENSG00000228548	ITPKB-AS1	chr1	226856598	226864046	HGNC Symbol	antisense
ENSG00000227937	MTND2P30	chr1	81546475	81546856	HGNC Symbol	pseudogene
ENSG00000229752	RPL7P10	chr1	81563952	81564690	HGNC Symbol	pseudogene
ENSG00000253005	RNU6-176P	chr1	28469248	28469352	HGNC Symbol	snRNA
ENSG00000238183	RPS27P5	chr1	226969202	226969445	HGNC Symbol	pseudogene
ENSG00000252429	RNU7-29P	chr1	28470667	28470728	HGNC Symbol	snRNA
ENSG00000223026	RN7SKP247	chr1	81717474	81717781	HGNC Symbol	misc_RNA
ENSG00000224494	HNRNPA3P14	chr1	81892141	81893290	HGNC Symbol	pseudogene
ENSG00000221216	RNU6ATAC27P	chr1	28807874	28807992	HGNC Symbol	snRNA
ENSG00000242125	SNHG3	chr1	28832492	28837404	HGNC Symbol	sense_intronic
ENSG00000187942	LDLRAD2	chr1	22138758	22151714	HGNC Symbol	protein_coding
ENSG00000200087	SNORA73B	chr1	28835071	28835274	HGNC Symbol	snoRNA
ENSG00000231468	PRDX3P2	chr1	28852830	28853739	HGNC Symbol	pseudogene
ENSG00000242598	MED28P8	chr1	82022806	82023517	HGNC Symbol	pseudogene
ENSG00000066056	TIE1	chr1	43766664	43788779	HGNC Symbol	protein_coding
ENSG00000231752	EMBP1	chr1	121261143	121310591	HGNC Symbol	pseudogene
ENSG00000215875	ST13P20	chr1	82187378	82188753	HGNC Symbol	pseudogene
ENSG00000224834	BTF3P9	chr1	227621765	227622047	HGNC Symbol	pseudogene
ENSG00000197989	SNHG12	chr1	28905050	28909495	HGNC Symbol	antisense
ENSG00000237469	TUBB8P10	chr1	227680730	227682843	HGNC Symbol	pseudogene
ENSG00000235827	TUBB8P9	chr1	227693883	227695993	HGNC Symbol	pseudogene
ENSG00000234741	GAS5	chr1	173833038	173838020	HGNC Symbol	processed_transcript
ENSG00000159588	CCDC17	chr1	46085716	46089729	HGNC Symbol	protein_coding
ENSG00000257315	ZBED6	chr1	203765437	203769686	HGNC Symbol	protein_coding
ENSG00000233061	TTLL7-IT1	chr1	84444801	84449983	HGNC Symbol	sense_intronic
ENSG00000182004	SNRPE	chr1	203830731	203839678	HGNC Symbol	protein_coding
ENSG00000202264	RNA5SP77	chr1	227748882	227749001	HGNC Symbol	rRNA
ENSG00000225015	SNX18P15	chr1	142660017	142660749	HGNC Symbol	pseudogene
ENSG00000265715	MIR3118-1	chr1	142667289	142667363	HGNC Symbol	miRNA
ENSG00000233218	SNX18P16	chr1	142688379	142688925	HGNC Symbol	pseudogene
ENSG00000215812	ZNF847P	chr1	227884593	227894412	HGNC Symbol	pseudogene
ENSG00000242676	ANKRD20A12P	chr1	142697653	142729971	HGNC Symbol	pseudogene
ENSG00000221539	SNORD99	chr1	28905261	28905334	HGNC Symbol	snoRNA
ENSG00000230005	SNAP47-AS1	chr1	227931532	227934892	HGNC Symbol	antisense
ENSG00000270103	RNU11	chr1	28975112	28975245	HGNC Symbol	lincRNA
ENSG00000264483	MIR5008	chr1	228129291	228129384	HGNC Symbol	miRNA
ENSG00000233003	CICP26	chr1	228162980	228165894	HGNC Symbol	pseudogene
ENSG00000142798	HSPG2	chr1	22148738	22263790	HGNC Symbol	protein_coding
ENSG00000240520	UOX	chr1	84831111	84863514	HGNC Symbol	pseudogene
ENSG00000264944	MIR3620	chr1	228284964	228285042	HGNC Symbol	miRNA
ENSG00000224566	FAM96AP2	chr1	228302698	228303174	HGNC Symbol	pseudogene
ENSG00000014914	MTMR11	chr1	149900543	149908791	HGNC Symbol	protein_coding
